pubkey,balance,txn_count,total_transacted,total_fee,avg_txn,avg_fee_percent
7faHiLxNk2vkUjTP6ky5SeeB4fjW8DZhuRYHs7k11fAN,10000000,7,329514410660,35000,47073487237,1.0621690241072263e-05
F45jVqYothVkmMFi17vxCLMiD5Caoz3ZmdVfLehE1bso,10000000,6,395890798962,30000,65981799827,7.5778472444063e-06
Cyu6MN1h39d4XjzBkfV4oGq1KQSdqqhR97oMRVrqr44N,10000000,3,264815997002,15000,88271999000,5.664310377702263e-06
9zCLSjnEYgnZbWioqEbQk7RQtEoG7NS9u1r8iT99Z1Us,10000000,6,680459211894,30000,113409868649,4.4087874005699135e-06
BcmUiVpUVN5F1HeLcaGg5vgwEX1qbQZ6XXkavQjb7ofv,10000000,3,258013995000,15000,86004665000,5.813638132303637e-06
JBsXmsprkkD71TsHmgozR4vhr8Y5vP4Hwr8aqvMGmUE6,10000000,13,514522903480,65000,39578684883,1.2633062505161465e-05
XQv7PVZXzHhjCa2gwpkqJyLY82QinmcgLuMLZRqW4SA,10000000,3,259809994998,15000,86603331666,5.77344993987451e-06
2PXNeFJgT4BMcB56MNwF55xZ1musFQrnQcQMZ9o5dvKz,10000000,13,395349975000,65000,30411536538,1.6441129153985657e-05
H8VmyL2PwFJokz86RXNJ5efmz5ueGuppqRwQ83i3T5Sv,11934750,2,264571939750,10000,132285969875,3.779690321448762e-06
8W9rnWaDmFKdrrH5vDYe3MMB9cjxWWaKZgnqYKT1sxR,10000000,32,1292766950122,160000,40398967191,1.2376554025062336e-05
95QWoTrUjMANbdmXMXu4pYRn2HEeUK9neRVKcdyYSHca,10000000,2,260795416528,10000,130397708264,3.834423216915072e-06
2cdPEo7Ry5rT9Mpn4e9FNGXNwtQF7s4vfP2L15JHGeZ3,10000000,11,1041953796536,55000,94723072412,5.278544997182102e-06
4szQKXwPAnfPhEDWmmkLwMu5S6tWV5pFmeqnjdDy3R1d,10000000,32,4080122684314,160000,127503833884,3.921450710664136e-06
8Wumb4DJ5hMKpGFqCu4BdXamsmg2t9TM7xL28F3mnKMA,10000000,3,261128687360,15000,87042895786,5.74429418370282e-06
DnxbGfHfPdN1dTcbteFaTmzEpgYQAzSVsM43XYiciV5e,10000000,3,263845834998,15000,87948611666,5.685138065610815e-06
8UUwnZTgUxyPsokv3War91GLZzxNNMS757DujkPQdFks,10000000,5,512285801232,25000,102457160246,4.880088407657857e-06
5JRXNJQYUjnXpq25nivCguHih5rSVkivME7Jj2FtN6q2,10000000,12,479809834900,60000,39984152908,1.2504954178879003e-05
8s3hvXQmeFSwin7sDAZxVeTwdn1cWhdR6YSmgxyZBwLL,10000000,17,694939018086,85000,40878765769,1.2231289046642809e-05
29CEvU2srPdG5xhNeFmnuYaCu4WNxaaav432dfpaDniK,10000000,6,443162869638,30000,73860478273,6.769520204728718e-06
8PdAbmhoNXp2uqh3uBvsK31UzMwAectAzbU8WUXEWMtr,10000000,13,600196888900,65000,46168991453,1.082977956102498e-05
2uPV13K8C6VtrgeHGRJP3saGdKHVJ5CZ4BzBqUY9xgib,10000000,2,263482027838,10000,131741013919,3.7953252759039893e-06
9gaAubzA3FkyKjw7T8Y5dHP3hXcVM3UuczGp32xP4aRn,18967000,5,257018982000,25000,51403796400,9.726908030473796e-06
4rYBWZDrcRaKSctmSPK3mQhnegW9DjFm3fzTePGqLvL8,10000000,10,498009841598,50000,49800984159,1.0039962230377095e-05
BBJbD2Q3LB9mWtmq9aQPnHNSsgc9cVbo3hgtEVcPJcKZ,10000000,2,255857827220,10000,127928913610,3.908420589924527e-06
913ZBgEryKtyFXqoFSJtpfhfqeMGiaZG43x1eKqvnxb7,10000000,10,1927017855990,50000,192701785599,2.594682755252034e-06
2XynKLPtqtyRDNMpSgDnAL4NcgtwPMy8Jb7q2NhiEfYs,10000000,13,717102582462,65000,55161737112,9.064254067645115e-06
DR7hZ5h9FWkgVZDNZwPjSb9j8ceETaWzdiufNkq9MSSJ,10000000,5,263254339160,25000,52650867832,9.496519631839978e-06
51ymSiSHCzPjftB2UMvziZ4uyV2F1jSS8QuL466sB7Wd,10000000,3,260143555550,15000,86714518516,5.766047122822913e-06
92ach1tLEa6kBvbocQk2kVKfWaCiLhSkCHhQMXMJTudz,10000000,2,257069994998,10000,128534997499,3.889991128710995e-06
FEoimaGKVpfPdeCVJgWwCkEJnoiz4e7DSk3hh3h4x4Vt,10000000,17,892816124252,85000,52518595544,9.520437376868935e-06
CCNTJGyHPfAbR3t3iPnfz9SNUwtejaPudVuv6TsHY4mK,10000000,9,524348294970,45000,58260921663,8.582081877957595e-06
2LvLKZSy3wdgtFG4CM6yiH2hCsvYNgiB6y7KPgK3HVN1,10000000,39,791337311284,195000,20290700289,2.464183063523176e-05
Cn3xnwSFXs6kSgogQxy4MgB7XnqcMHUbCzeMxw3hNox8,34100720,54,1967354225720,270000,36432485661,1.3724015557045253e-05
AtVymr8DynPfgkpfwdzEcu6zmRaAsuS6zdJsCvDPd9yo,10000000,5,259262187000,25000,51852437400,9.642748250056225e-06
9C4DotGKho3mtP3vAmcBFEpbHmngVZR9tWp1sHt6JQac,31389218,37,763588955068,185000,20637539326,2.422769459565129e-05
4tShUbZQMLmmAYBYqKmPq1r4QTiz2wUJySZjiEwBjk4q,10000000,2,259199994998,10000,129599997499,3.858024765809567e-06
593bxaoqK8hj7eCj2bX6CVDM8bkABb1CgNMsU6wraHba,10000000,20,1408952085688,100000,70447604284,7.097473435455356e-06
Dofp99eC7KLEU7dB92B8cmpfiHo5j7yUXcS7DYwt9dZu,10000000,14,407399537240,70000,29099966945,1.718215010115803e-05
CTz3ARERRpuhh6Te1tga6mWysau8zuzLQvLScgFyKhdJ,10000000,9,780331139824,45000,86703459980,5.766782549540383e-06
BUXazLHKexfFYzT5c7ofCZqkTai6f5L9CHQSn7XLYpbc,10000000,62,902118215234,310000,14550293794,3.436356729806074e-05
DzD63TzhCbs4BbroP1V3wUaWe4nkf6EHjzRtLcCefed4,10000000,8,399146986884,40000,49893373360,1.0021370902049374e-05
78RgZr2wXCph1RMgcuoQ2rkaDVbxUtYQJPHUdVeHbK7V,10000000,3,259989975000,15000,86663325000,5.769453226033042e-06
CKuPEwW5kRNCrHQrEpDppKiMZfzNJEQkXxpTJeY5jB6S,10000000,3,261380818656,15000,87126939552,5.73875316372825e-06
2ximhLauDbmiPFCpkHrrke9C2Mvbi293vCckKaEmnj2C,10000000,2,258106728700,10000,129053364350,3.874366255527999e-06
FxgjMwEENbHeR5UBeF7wmMHzeNN4zeQL9ypeUmdJaxdf,10000000,7,514224297362,35000,73460613908,6.806368384293002e-06
73PqFVVFFkZmWReWkmaz78PjFeGgLAEihMk5oLF1yQFH,10000000,2,253688426100,10000,126844213050,3.94184321048141e-06
HuYHfhsu8gpviXfDu9FaqkyzLKPP2GLZH8d7sBeu7Nip,10000000,2,251654561340,10000,125827280670,3.9737010713226915e-06
hzA7s99TY8ive8zKC8CPgymg9ZFizLN3vjL8WAnSijk,10000000,6,433625905860,30000,72270984310,6.918405841205845e-06
5XP3whQ4u1p6mx8siNauBRkzM4KV3douKAWqKCJoU2RE,10000000,5,308231870000,30000,61646374000,9.73293254847398e-06
3ZtkYVcYXqNcuYGZw7fUMViaUNVf4XWYeATKPqa4ZWXE,10000000,10,528130237936,50000,52813023793,9.467361724147125e-06
7cU9KZgALia2XJMDAz4Yen3QzuucLLGsnFf9NnBSG1HM,10000000,3,257542170908,15000,85847390302,5.8242888716498185e-06
8Lc6QcQaQLWmD6ZNsZZJavEnLStaJrXeFUD3y3pGsUvX,10000000,3,259989995000,15000,86663331666,5.769452782211869e-06
4oDJVQZajFHtQFftPKD5kWypwofw77nNV2BgtKgSgLSV,10000000,48,768570320244,240000,16011881671,3.122681083024473e-05
HXAwdnuvVRCtC7v4jahiGwpPkPQeqsd3CRYBWiiY4igx,10000000,6,1029143217178,30000,171523869529,2.915046176203017e-06
FjYyvaracW3uqYrXVuqP3dYSiEvKtaqgqNaMYdAdWt6D,10000000,13,529444488500,65000,40726499115,1.2277018915458971e-05
JAeFdHpwabhPgWXv9kU6kb2NVxotzDmAKdbfJA1aczb5,1223941890,10,401756315170,50000,40175631517,1.24453550851697e-05
AC3hwWrKgvAeUq8MVTo9TDem5NRTtUjnBym5V61NN1sc,239980000,7,511622000000,35000,73088857142,6.840988073225936e-06
658fVGc9sYoJmrYi7dCfdxHpSQ5WgbWD4jfMv1Z5mj4R,10000000,2,254079693000,10000,127039846500,3.935773017483928e-06
57bHyXDKVCA89hFF9xabcuWAEr3iGhF9LsjFDyHb3B5k,10000000,3,252923724680,15000,84307908226,5.9306417454424465e-06
82C7tmZBSLn688eA6QmrubQr3YBpwim4wScAK4JfyHng,10000000,10,736833146372,50000,73683314637,6.785796790791607e-06
DDSYFu9cUtu66pU8PjykwDWkRgxquBsGzhHFxDzbjxNt,10000000,9,1014472320772,45000,112719146752,4.435803627028049e-06
9hYJQygkHWLupRnjFkxYn54aSqtYzeNPZUnJZVemB1HR,10000000,5,250548740240,25000,50109748048,9.978098463417763e-06
9ZHvce1N5NmqUS5v9C3zAn3F7p3VW6N5bYbE5ZLdHH2h,10000000,2,251564785000,10000,125782392500,3.975119172582124e-06
6BedB3PLQiUPUPEAxQh21fk3NrBaAKXcnXdPPK3Rr1EG,10000000,11,604938973900,55000,54994452172,9.09182617965888e-06
CQm9Lc1jBN5KBQ6YUoq55KSPPwBCXvmwQfx1LkcaUB7R,10000000,4,271074590000,20000,67768647500,7.378043069252637e-06
GePDNBmeG1qSFd7rPuCHMEeGu2cx8AUAikPJMjodfzT6,10000000,3,258719974998,15000,86239991666,5.797774215197708e-06
ESmrQKUGJ57dGzGppncbdCprXQKonR7FUtKpzPtBzGuR,10000000,2,249721995000,10000,124860997500,4.00445303186049e-06
2mcGnPSJPQ9hvRYz1GoGmVNSR4Wf6kjXa2u3fQJQYdd8,10000000,3,251658195000,15000,83886065000,5.960465543353357e-06
GPxZEeqzwBzkKVPMkaQyaTU8aeqtnb3yBGfoneqQq2Kg,10000000,6,270195914018,30000,45032652336,1.1103054651670806e-05
A8H7x7vCPaM91nyUrShB41pBxUF7LDgR84L8skNgbefu,10000000,2,248451304140,10000,124225652070,4.02493359196259e-06
2MMtbiNxQUaHmtnXAqfDDaXnE9UEf4JL6r36zN1jcvR1,10000000,4,322257393344,20000,80564348336,6.2062191320000546e-06
3WEfL1GsYR3eCv6wXGDfg8qyryqVmKLC89HaynJLE82a,10000000,15,678233950000,85000,45215596666,1.2532548687661537e-05
46fyqpKoMoqQ8MMNHk2pk9nQvkBWbTsGHiR9nESkDYyv,10000000,3,255347175000,15000,85115725000,5.874355179374905e-06
FhmtU7CaLY7pxTs35W8zMKMafvTchmEMD1EDepfp7suS,10000000,3,254853900800,15000,84951300266,5.8857250969728925e-06
CEAWmqhSpG9gZchL8J2r1ULNVRMxQcnuNckVgJwjJPJP,10000000,17,1107596222886,85000,65152718993,7.674276802652898e-06
9Xq8oVmySmo9Cr7j8RcRnMPnTuh5ezWWjtYphWgGYKD8,10000000,6,328687997718,30000,54781332953,9.1271966753525e-06
4T6Bu8raNj2V5xXNNbuAd3ycNcrDedvP3c95hsYf1mks,10000000,2,247973995000,10000,123986997500,4.032680926885095e-06
GYU2iuy76rMJt9PKrcL3GrCQJPmhsnvDDgR3uEE63nt8,10000000,11,511922998598,55000,46538454418,1.0743803296712225e-05
3GzY13T9jSHFwzKyk42qDKcbkJbC6MRds8R9pPS2uy4s,10000000,4,473233990000,20000,118308497500,4.226239116932407e-06
BNL1Ud6CG8XaKe2ZTFddijDaUTCt6vcFz89peB2NNsee,10000000,10,2051422817718,50000,205142281771,2.437332741361429e-06
5CapnSTRYnusEfeanTwgHwmFVNkvWiMkdQXNwEbeE63i,69990000,4,449890000000,20000,112472500000,4.445531129831737e-06
EdAt19r5UZEN9E84nYePXX5q3nXg5wmsuYwvuzz3GC7Q,10000000,2,125079995000,15000,62539997500,1.1992325391442492e-05
FfF4rcJkvuhgxukHN2DtMpaQpUXSvHNrHXxVx4z3BH8A,10000000,8,448698611730,40000,56087326466,8.91466988181136e-06
E1LZNohgW7FcRknhsT5cMsmc8AyV4D6dwVZgt9scWtcV,10000000,4,342287921238,20000,85571980309,5.8430341122360485e-06
9t4y4EujEFrnfBT11WMdUJyRweUXEMq1r1b3nQF2Xup2,10000000,4,341328270000,20000,85332067500,5.859461919166555e-06
621trLnFUS5JbQ3qCJdTniK6H612oGA4c319WMKK6vzE,10000000,4,351791990000,20000,87947997500,5.685177766554605e-06
3brM7GNTsC6sWNcGCC3YPQrbZWPYgSJ2Fs2feFDr7uGL,10000000,4,508769300400,20000,127192325100,3.931054799154702e-06
8G186XEu38TBhzC287htqYGDBKJsV6dkKQFQ3YJhU4eq,14730740,6,282458110498,30000,47076351749,1.0621043930056462e-05
7hD9xgG5uqKWA3W9w8CWKCvYrCtSZCQLMvgYPNiYWkNK,10000000,20,473453783420,100000,23672689171,2.112138576180522e-05
5pQtyYHgrxN3xg5Js6bjhpgJgodRRsez14B8E6nw5B3D,10000000,2,247272525320,10000,123636262660,4.044120949975665e-06
4zuqJJF2Wt3zTveKVKfnieCGk4yfaijN2NzkPcDpoL97,10000000,28,929011919998,140000,33178997142,1.5069774346953631e-05
7azxidFvsj2QcD3mRRNCYx6WWDkteoFYZtBZWgBh2cUw,10000000,9,754541072870,45000,83837896985,5.96389005423341e-06
4NDT3f4WPkjNc9S4qsbNkMmryq24sBJjzeLRFrKFucUQ,10000000,3,249724285000,15000,83241428333,6.006624465858417e-06
HUwY1156gEAKGm7tEfMMijLhcczG5QQrhQn18DrzJrQE,416975000,3,254416980000,15000,84805660000,5.8958328960590605e-06
E614waKTsfwYNySZZzB92gfXxgEtLgfJfvjnpAck9KsS,10000000,48,931711673498,240000,19410659864,2.5759041860981378e-05
2ZHzNZw8FWSvfLsAKRDrAp6pb1wDZR5xHeUgQ4psuQN6,9995000,26,1029581876742,130000,39599302951,1.2626484880578015e-05
BqGSEdh89MJtmqsBd9qywHTXSCQfmc8yGVPFu3igtNTM,10000000,11,997066218244,55000,90642383476,5.516183277863348e-06
8AcfbmwSee3eHvcFzjBUDsfsbjnDXC9xxcfo6CUVxWM8,10000000,6,267964155420,30000,44660692570,1.1195527234968717e-05
AWgAMxAVHRVJrKWKfxs9eaprQBEKf1RD61Z7YEeSSqVn,10000000,2,254809995000,10000,127404997500,3.9244928363190774e-06
9rGdtPSh8DTE3eYaJVdifMbNygfTCLnm6g3TrZP9qx17,10000000,2,248789995000,10000,124394997500,4.019454238905387e-06
41xDxtUeEJrebh85xB9hbeLavtj1KVytiCLPGsmMpcMV,10000000,40,2701204960680,205000,67530124017,7.589205668732128e-06
A82MALpoEVtbAHAvZF7Dw5r7DS3KQnnpuNR9EznWobQe,134604990,8,582134634990,40000,72766829373,6.871262693498236e-06
GK2h8q58b4r9gUX3UGHq9u1wzVGdbkyJQwTzC3hU4gfK,11487561,10,769893515000,50000,76989351500,6.494404619059559e-06
7zRLNXJyj3fFKuJkFGe8RGPYwquyzT2ZUWRB9rbLU1SP,10000000,2,250694267938,10000,125347133969,3.988922476070786e-06
H9KNWeRQ4825sASh6eyx9TKo4ZaoYbzimyDzwjHhdwbe,10000000,8,494843814518,40000,61855476814,8.083358592440281e-06
9Lzun6u2kKvVfYWxn5VaBWQUNV5tAHAG3cVwA7NHPxA1,10000000,2,250739255000,10000,125369627500,3.988206792749703e-06
mCm9hqn5NsNDhnDHjzBz2B992whQVvEkTsggk4aqJFD,10000000,3,251989995000,15000,83996665000,5.952617285460084e-06
J3H6EBH8QkxVpWmGrCS9SytXUeiKREt41QaV99PYZ3iU,10000000,20,459701210328,100000,22985060516,2.175326010750533e-05
Gzc3xUoXPEGATLYvsuLrxmkdpnVQasHWcqSnChe1nM4n,10000000,7,431088097414,35000,61584013916,8.118990111292119e-06
DmeeX5CjkRywAHRP2dCXDLAejKXLy5mGJkhWAHXF3nCZ,10000000,2,244789995000,10000,122394997500,4.0851342800999684e-06
2AJx8MmyBgB8Pagzt9tfd9r8a9PanxHHUqXdqtsq9tj1,10000000,2,250177875000,10000,125088937500,3.997156023489287e-06
4xSR2XGXXX2vEBdPVQq8Em4NsGSZc4AnKv5hjne5c1yU,10000000,8,912948364160,40000,114118545520,4.381408803640701e-06
2bqucbb3miWPAAN85YjkVemAD2tKvAhB8t8WwgMdu7YE,10000000,12,908023076654,60000,75668589721,6.6077615803659644e-06
585yWSEPPGDtmpVvkUghHj4HRqowYegWjBek5mbp7hsn,10000000,6,502986425000,30000,83831070833,5.964375678727313e-06
9tbS7inHoGPvXQmpBuAMxHyVGzngx6cJt1dPqd5RbgMG,10000000,5,299202540400,25000,59840508080,8.355544029331376e-06
4yLBUCmDhJPosqjxudu8L5obHXcLz1rw5dSyanAhz55X,10000000,7,531551944998,35000,75935992142,6.58449288528738e-06
CTjRgmqcgf5bh1pvByapig29itgip92PhibjqXcgVgcz,10000000,4,258358195972,20000,64589548993,7.741190452563594e-06
8a5cXSE3PHFH9T7uFHfdovFytACezgx7bJipwwvWgCAj,265792000,3,253265797000,15000,84421932333,5.922631550599783e-06
EraGVCCcijmgyvvqc2HNKET8bUMvRvsbqZ9V9tNNh2rN,10000000,43,3526437681310,215000,82010178635,6.096804181156885e-06
FX7K9dtPPnFmM5ghnm9vfsXbvyNbBbJ98tjBxe12tMj7,10000000,11,396352879758,55000,36032079978,1.3876523373207529e-05
4awXkFZH29vtqpKvQUt5gAD9YapL6nYJRxXkFNYSRcJV,10000000,16,582859417306,85000,36428713581,1.4583276425878726e-05
CAaSwUGuy1YTrvMdfxx1MkAjMzD5RX3Gid84Kr3h4zte,10000000,6,519132804980,30000,86522134163,5.778868087744094e-06
3DwxKcvfKTMhhiL1X3CkCCR17P2si14nTX8FLAZUHYXf,10000000,19,635297295000,95000,33436699736,1.49536289147902e-05
9dFYb1CPYXeVqZkZXCsHNoLMafdX6BnA8yzMH4KMwB5H,10000000,28,940713272114,140000,33596902575,1.4882324311783938e-05
3BJpfoN7sPBUvvRPC1Z6MFefqxfeWHhe2mcZ8YmjXE6R,10000000,3,251302330842,15000,83767443614,5.968906038293322e-06
NaFY86HHcnjz1zVfk9LBTmggUWJtwTFnRMYHBFu19SN,376822000,2,250376827000,10000,125188413500,3.993979842231965e-06
9uMqtZLKWK9JRJjiMUJHT5TyZxRjoKXr7ce1QKn7Jc6x,10000000,53,1929705679824,265000,36409541128,1.3732664145144118e-05
A7F8WHL1aXqduehrxGYwzSCMNHCRFrHYef6buoFK5V3t,10000000,17,558998391380,85000,32882258316,1.5205768265300441e-05
BNzUYKjFgFEACZ3HfgndQbegAuLyZRKEUoburxu6kQsR,10000000,2,247702015000,10000,123851007500,4.0371088624369886e-06
HgN5tB3M8Yirvu4GWwjUjFGFLHtfu93XkusKnQHcpCDN,10000000,3,248671671640,15000,82890557213,6.032050173256317e-06
14XZJimjU5iSbE5Vieett54EemyGRUSUu6ZcGz9ds6bV,10000000,22,946807407218,110000,43036700328,1.1617991067815208e-05
CjVXeEPNpKXAfGrqmRVQPE2Hk2s99PVJeLEvKHj3wMRv,10000000,10,313374305310,50000,31337430531,1.5955360459607044e-05
6ucZStCFViBM95k77PoAML2Evz3Wr2g5BByG3gDVXRvm,10000000,3,390059410000,15000,130019803333,3.845568037956064e-06
7gTm6GwFFGLbmhw7UdwsUvc1vsi3BhcyN2PyRgyeHhHn,10000000,24,612354368200,120000,25514765341,1.959649611918944e-05
C6W76UTi3P96J2aarPqbtHtrKkQid3vUPEdgmRHDVK99,999995000,3,251000000000,15000,83666666666,5.97609561752988e-06
TfBcJLk33XbZSrpnBQ53S6gzygkGDeB7hZVM2F4QyCp,10000000,33,726300049062,165000,22009092395,2.2717883636810122e-05
BEdfogd2deBTP4p9J8Nqvu6JyQYJeTup1ky2ZFYzBC6K,10000000,2,72979995000,10000,36489997500,1.3702385153630115e-05
CEdux4JwLJU1WW6JRpWpJLqS3odY7tKb1RpcYixDGrRh,10000000,12,702687820670,60000,58557318389,8.538642372197527e-06
FLEwZjrBczzAkbkDLu3WVcL3jUwZ4r93EQLnzDXexNe,10000000,2,249989995000,10000,124994997500,4.0001600864066585e-06
88afxQ2hHPigfNRcmm3Eibq2WxA5r21irz9j5ubQpigs,10000000,10,740660137878,50000,74066013787,6.750734573518508e-06
CHH3bC2E3oWCRW3stCnKbmd3LgVsKjM7vHiDb2uVKu5Q,10000000,13,1074065171592,65000,82620397814,6.051774298169985e-06
3ZotrFJsJ1XLqa3aPXBjG47GDtPbADfgHptMJYi5EHSM,1009995000,15,292754362662,75000,19516957510,2.561874717016305e-05
8scdv6k1peu1ET1R8hVAH8q7bRdMFW34t6EGLromEPj8,10000000,2,242282694940,10000,121141347470,4.1274099260272985e-06
BBTbcecq9wd3gghrC3XfSfBgDtNL5CaFbAnTt4RubFTa,10000000,12,930452747098,60000,77537728924,6.448473626106721e-06
CF9J9gVrcaTTWWQBW1ovQ8d7RWN3A1z7Txv88pTiXWca,20000000,15,753123513332,75000,50208234222,9.958525882186564e-06
BhpRnzxPwTJFygXjQSJYvuTjwk8SsgZdwL94cvghwh92,10000000,8,445909980000,40000,55738747500,8.970420442260565e-06
CBv3rjKFkZ4jLFEzGDWCmAyAeJbPSJ68FiUe94EoMCcx,10000000,6,956960875740,30000,159493479290,3.1349244008331643e-06
CXmUgXe6eCpL5xsqmbazhYJkuwixP8buGfrn5wecyaUa,10000000,4,248170207860,20000,62042551965,8.058985070150958e-06
6PsTemqsM1rca9D1xzRhdxREdEzRnsoHLvWyaAMVLjjP,10000000,4,248258384710,20000,62064596177,8.05612266565045e-06
GJvGbNEhawMaWnmNhiaGYsNe6726drrjCBLPHH2K4VpB,10000000,4,430719205000,20000,107679801250,4.643396386283728e-06
7tS9e8ckpkNpb2Ufd8seRT6UKpd8wJvkJqtu9gJTyvmG,10000000,2,247811361320,10000,123905680660,4.035327495371349e-06
5FSWNninXWCizGH77a4cLrdR5vgoETPXJdF2qpD8NqQE,10000000,10,260169496188,50000,26016949618,1.9218240697929363e-05
3eEZ5Mj2TyDMveQVFwbrxqDtRF2w9hu5dJ8UzntBwGEb,10000000,14,273871470540,70000,19562247895,2.555943481881448e-05
AAJNxoHiC96PuBPWeN5noLmFsm4b1gsFHiPRifTA3ZNJ,10000000,10,247988364960,50000,24798836496,2.0162236243649935e-05
9qJQ5MzPc32u9U55bVzhx6io8mCygMqjQLyqupmWCpeK,10000000,2,239589995000,10000,119794997500,4.1737969901456025e-06
7begDu56gqmerbSnwnw6L6as4Vc91UfXkw8LGo9RUcbC,10000000,5,246332519520,25000,49266503904,1.0148883325967127e-05
5cTGBVgKwP4hpK3SUJBP4iee39MsddWNohaM13V1AHoD,10000000,12,648562119474,60000,54046843289,9.251234106713092e-06
GQQGJAdZeeTU9WPHJvp6jKjVUbQBbrf2FB2mzZDBATiF,10000000,6,483482701212,30000,80580450202,6.204978983693865e-06
EeFYpqjgGMDYGsmVwunXMWkZ1GKJ8h5WxcT2DMjJWqf9,10000000,3,239949995000,15000,79983331666,6.251302484919826e-06
AFkDhLM3Maup5qZytAg3ShGCyziQCqBJPF3dM3FykguS,933619281,2,246933624281,10000,123466812140,4.049671254417917e-06
41R4Xt6E7wWLtsFtFcawUZKY8HSQ8XE47wnRFkVmo8JC,10000000,2,245788732486,10000,122894366243,4.06853475293852e-06
BePK2A2x4uPAfs1xnGF2Qbg2aRcVuMVEhwtAKrPfEBY6,10000000,6,271522228140,30000,45253704690,1.1048819172377907e-05
2hMD1yy4DGsG5RnvhFV1sH9eqUUqmNwRVPVVz8d2kFB9,10000000,4,417012510000,20000,104253127500,4.796019188968696e-06
4NnS3Xh7mMVNb8PVJ5XUXL92zmuAsvrp7Qyy2ULcSYpt,10000000,20,321991528020,100000,16099576401,3.105671773879363e-05
2MF8bzjfDhrzf2icYeydpCcxu8YX3ktYjA4d7D4kPJ3G,10000000,20,1049941134158,100000,52497056707,9.524343484284475e-06
9u75QtjX491VwVGcumQzhwC7aVzZdCsLFy6f3N3pQr4c,10000000,6,385507920000,30000,64251320000,7.781941289299581e-06
2inHxSwFc7dZBwALnCENN48Mq7xFV4UsvZhoP9f5u2e1,9995000,10,263108255704,50000,26310825570,1.9003584614330996e-05
2gdERLjK9yoxFXktVugjf1FjivuaGvRitLqzWGfitbNa,10000000,3,242341595000,15000,80780531666,6.1896101657662196e-06
99zuyS8vEvubKTjy7mfa4Y5Gg7axcDBwEoR3qUTfNkrx,199990000,4,240200000000,20000,60050000000,8.32639467110741e-06
9qNXsrAq6K3y77VzGs3t8diDTkcJDHt2c3xvQbNoWffe,10000000,10,452972140000,50000,45297214000,1.103820645569946e-05
5RZCRFj79zo9wjtj6vpqUTEcyBjTyxdrqX8e8TcYXcqt,10000000,14,434712874600,70000,31050919614,1.610258266779201e-05
7eAZYiqLKeJP1gTnveU7WsuGkUXiYj5JCUi9ZVM9nfqk,960651440,14,756691054960,85000,54049361068,1.1233118119057618e-05
8CLc1hZqneZcahndozjt29CtqDHpZaift2W3h25VQjfB,10000000,7,450594404762,35000,64370629251,7.767517667798537e-06
JECkyrNQDxN5WgBBa6Cqe1tJ9NNtZSqGifewgZXwAuWe,10000000,2,243989995000,10000,121994997500,4.098528712212154e-06
DGDhiSc2UWTsfbikon2VowCQBFtnjSQgw38SQRyEoyRw,855423330,5,476855443330,25000,95371088666,5.242678960613051e-06
5oG5VyyNYR7jXezfvtZA9iwRcms3E25hXTb4jZM45q7V,10000000,5,301257753540,25000,60251550708,8.298541599753575e-06
8xgrbRJ5Yc4NHuyqQZaY7ax7oVWDUyoVrPnHbnNJ5VKU,10000000,20,349167460500,100000,17458373025,2.8639553026161782e-05
AA7uRYnuh5kGmhQrJ9tRkTbfkrF5EpnzPZgnL7Wh45n8,10000000,10,364639162000,50000,36463916200,1.3712185966465116e-05
Efsupu8Fp1KYcqcDpZ6kyuQJqrD4M4eviyvbWFEo7np8,10000000,2,241969995000,10000,120984997500,4.132743813959247e-06
GEvKvpAEsbL6KivgNMgBgVjgZi2sTDpJfy5xe8uwEavN,748216576,4,393258497024,20000,98314624256,5.085713379711012e-06
CVyhEiMn1cLLKp1F4xD27g15XxZxjJq3L7ydLgMSUs9n,10000000,4,270039029386,20000,67509757346,7.4063367971196266e-06
miY8pavdMALQWxQAWQCD6tDw4qYLevYoBqcapwG4Qds,10000000,2,240428465000,10000,120214232500,4.1592412944948095e-06
B8DhF6HdRE5UAew4Fo2YXQqnjfLcqDED3VqLyU3ypxi4,10000000,2,63359995000,10000,31679997500,1.5782829528316723e-05
3VKcCJfPaqUkNq1UxkSZSj9PDrGnBoGjiB5bEj4GeNxy,10000000,2,240321403000,10000,120160701500,4.161094215982087e-06
ABaxwtj9xjDzpuHgLaBZy16g18QaJvq8peQKQbbVQyGP,143765000,2,240143770000,10000,120071885000,4.164172154039224e-06
Cw7g4uqtxqM12Ndiza9W585aj6JJo91EbWQEUSFMS5rM,10000000,5,349040119648,25000,69808023929,7.1625004097557615e-06
EnH5FEDgak1tCW3AE3tsKCxC55LSwvvSWymTvDD6jp7W,10000000,4,284048394200,20000,71012098550,7.041053710698992e-06
46hjHkaaumKyvCowQpW3XdgzGMbt9XToBL3cb5t2Feju,10000000,15,842008292578,75000,56133886171,8.907275695631266e-06
HiBZw4fsPq6vK9xUqwJyScQx9uJ7SwHyTCstF5YXD1o4,10000000,27,484261484996,135000,17935610555,2.7877500933429612e-05
61muve5CfG1H6hMj1dPQeXkaSC9KgqhGWbLyHo3MCqxt,10000000,5,436691195580,25000,87338239116,5.724869256133217e-06
DUbMWQNxYD6gafrpbuJpy5VCKxfRpG97uRQq1y18AsfA,9995000,7,684072160966,35000,97724594423,5.1164192898268785e-06
