pubkey,balance,transacted,fee,sig
3fr1AhdiAmWLeNrS24CMoAu9pPgbzVhwLtJ6QUPmw2ob,79522150,0,5000,2GyHhRnAL8CxTyS1m5RHiFJBLayWQ1reeS6vHmRfWMhsPLPHXPsgEREiNfrfV9hpF6u4haYx2iN4aJ6L9j84ge8W
9dhoieCDdX3qawKK283vtcLmKHnvnMm3VQTKybyBcSdd,89567960101,0,5000,4WQKCRR12YEepsyqHZkYhWkmWaitHKU7DQu4kU3QutwB8vJYJ7DnzwkfXjBbR33TLadqr7xWytoySLZjYiVB1AgB
CWs168b1pKr18QYsroyNPduZpkvPWDzZoHoBPBT8aqqg,54595786,0,10000,3CvTQwghbDNypeALHdmcuyp1cBGZNpp1rugrYSmTTxTnBzPucctVoojHeZ8hX6hbAiTRx29UVhSynspboRVkJxZr
7kWVMoFnhJQRrR5ahz4f8K6iv1C7kVEaobBJibV2ApNz,89567920101,0,5000,5777yiykpGvUpNw1SRPGFM9HdhFKs1mStiHaJkuQd1Az3crysojjL3nm41aZinu6NBV9TCvsBT3s3yXFvg8ythZB
5o3EsLS1NTciKHXVsGNYqQQ8iBBK3dBfSPwCH7wsdtRT,79527150,0,5000,3x83ydACUVkFZDjZZjSQfFYP3RH3rs3u4ubm4cyuzzX5eybJ63KzjB2qb9e486oQsp7RC5smQ1GJRGuK8PUwBzrZ
4miKtNkztaPLj8jcji7sBuRBHGWiVGjjL6qq18nPU1aR,476128337,0,5000,2LvBNUykAU8PsPhjwrRKrnS5MaipzaWfsYw69SegSKZ1muKcS2fMtDHUcGYWmQ4ppHUjTJxW2s7psFJ67PRpBtg8
5QupHQxKmpqzf1omkksiyxDzWKBvDxoZXCm295pFWexu,89568015101,0,5000,28TLgaYBaaoYxuqmsRHWgRfKM45cqYwACShv9rnHb5aZFhFwtkWE72EisAyKWnKykBHALFCKKuLuCdVG9fXeJ6Ep
Kqvp1L6gchxm6U8HUZ66uMGKnnwGv8xuBejMWbM26rk,111830071,0,5000,4cTCpRpH9EkpoQs2hnYAtaMf8FPWADCUpHgi4SXgHpM5F2J5SWQUJjtarC3mupLNLN3cQ8p4Gf3GjuEL1g8G4ksW
7AECg1KFC1k8oMAhWZQrLo67hQEWMd8KwMDf6LTaWnZe,7059184227,0,15000,wWcFMrn9oRciZwMoxwbEWSTuwhjHDZheu6gAJQKJqywjyoaY1DkGgAkbT9vx79AdJqRKaAV2DERCYaNNeVWP6X3
Eoj82cvrMeJcJTgVbRJGF3m4t1QUh3TsGUYbG8M9fEv,45911440,0,5000,qxKvhbAk2cjD1Ad1DKaEbkmqebEGesFsWAfK1erpDFk5jsKLT3iu7M9qNMqHVDuihD1YUwDZSXPA67gh3694mnG
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4979517886,2039280,10000,2aTwjvvVjkhGRqPNMRHMBWYw4b41n4u6ApVnoTod3A4evDDmiZL9xyfEwneFtzdXZ4Qa8usAQqsTru5WuMGzLgow
CWs168b1pKr18QYsroyNPduZpkvPWDzZoHoBPBT8aqqg,10482139,44093647,20000,St5nyGDjRdnschpUdgRc3L6ca6WhjArcYtxqL66bCFaMuhbTjmwVMQS49U8kVcFAMtNap28qjouTBDQijCU3zYQ
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11668696357801,0,10000,5sFWU3XtggoGM7iEvUg9RNvBSMTfpv4SyLDH3h39HP8vXKP55vcG7h8nb6BDu9KZF8nLguio1qQCtSBThmwpq3Gg
GCmyiqgyULtAn3BAQBYnqAgySGr2BEH7cHejZyLzc8Pf,42433400,0,5000,3YbS7gVfiBLdHDjH7xhigWxJrWEgdjE4N2qbmWc6gdRfEtiaRx8Yptq3K8i6V5QDX1KrshiFTizPTiAT6jroDW3R
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,7059204227,0,10000,DtUkvhDFkAKN2wxyPsYshWQYoJGiDd6N8jyRsMCRnkb1KwTKXUAR68mdxsV49vZ9XQ7ywxiX4ziPbxbbbqha6Ez
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262599662,0,5000,63c8ahKG54AXDNTJoApAqt7HuRMUTfjjMYu35UKusY8CzpKvEpe44u4xKK5ZGYhTHRVXkDFkmTVizFMTTV2oSiuG
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056413084,0,5000,5Ui96NooZyic8HfEobFSkNvEkZTYUmczkqHhmCdDH59o3PA4ox9KscSQwRAJTV7tncQJxHBhT6WULakUfkU2Hy5Q
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262609662,0,5000,2DUADuUMityntQm2V2Gb6U9sS3gmhYySuFNrRCG3STvmCKBqfgNMzfUXPHgTPnJGupJJv4Z2piBxH5VtZirKcJAU
7AECg1KFC1k8oMAhWZQrLo67hQEWMd8KwMDf6LTaWnZe,7059219227,0,15000,4YYtButPuRqg1uvkv9RaPhh4c8c9CJyARerRba1gug9v4A53MwyLThKk8qrzEapdDs2VvrpAUG4S9KNywFfcfT9m
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367433465,0,10000,2zFK5oFhSHBppBZJqqzX7cXXqf13bHQrsLuPtBifYKG3s4nmGHQrfWe6xtqhVavRMwwLBrprXpAPQhn5qHEoVv1z
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367443465,0,10000,5jQsvB4hVDu9vLT9S51JG1jJghzwkuBCgvQqwE8iMypbonBdxPD12pLaa1U13uZH4EkuYdiXAcepgMpJSWyzb68e
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367453465,0,10000,4cG9KocKkKmzuGPKED7pkKXZSSZWXsHZEi2hV1A2jDcD2vAFBn7jV2sTTfvMrtSg7xbPRhe43D4cxJbKuCpf68Hk
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4977563606,2039280,10000,5EaPRdvEjdHbRDnAgqnoWdMCY22KQF93H9z8MBC7AZ9FtCziZ4LfrebLmboZbSNW3ohGdG2f2v8CL7djdV5bywmN
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4977603606,2039280,10000,rH2J9FK1G78u5ZzUCXSe5n3i4azn6ux38SUVVgFSCNDxsFBNqfvFvNs25wX4AmV5fKHTZ8s1XCqA2MNBKknAJJm
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4979652886,2039280,10000,4TNKeUTdLiZbLDTFcNBY3W8jFPsdPZqYgNxCRCKyMqsdYWcA6vjVV83yzJbRHfyfQWKA41bBSYkVoPsPhAJ15r8M
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4975514326,2039280,10000,2Qs4BvNTnB6GxKuKa3gUypJuXP9GaoqGooZ5bM784e7bpMXzsinugQgJJtCs5vTKViSiiLzthAJwJRZddEg8bVtq
FZbwCGop7nsxHix6xrNV18mQjoqmPWx89aafsoiTVzN,89568190101,0,5000,2Txq9qMdvB6SkUU5GhfDqE4CXkA9fb7SydL8tUWj7qse4Ljt9Buv3xhkFibRbKpJ83VueRK2TfKHU2cCcJMucw36
J82JTFdFq1frsS7xmvMbN9d7B4t5DSrGSYQqvexMyaNa,1268510903,0,5000,jGH4qdr2trUmucoJCKGx3GWZEepiP2CpLf3FStgAJGyFpvWoFiuem1FDnniHJe9E6UG9SQJBkFsPqTSNLk8GR8e
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262624662,0,5000,2HxVpeBxqBGanjGJ6u1nFcrvCvawExauXcsm5C1TYC9T5sGQ5iHmDKoqE2J5LoqqbBpAwrT8ABv94hR9EBr6Fjqc
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056423084,0,5000,3jaWMEpyYE2tBjiYEqA8u6wTtaauXYjEzifQyhmTk8J7g9pp9UBiuPEpnRAntmpk7Pwrkdu65mo3M3CQwMxgtdvh
8UYN675AJn5htWydDs724xqintBZ4XzsCWqMozUSDU8m,113886265,0,5000,4pw61VeJLp9fZnbeKeNuZpy1A8p1bQBHsR6keMtwy1YVBCRXEA5S1eugbxiYDeUS9p2DX5bdJNNsF3mBPCKtv27C
Cn2zs8JeHj1L8re8hfeCLxFKQefKMYoAr6Va7AyPQ1Tf,104987532,0,5000,3Mz2xgBwr8E2uJmhFDnoxRrAP57iRtB176YYC4B6uyEtoCNkCHJqsKuVgAqqX4MhTyvf7GwVDU8NbZN3NPu7g2JE
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812110174,10000,15000,5EtzBLCfXGtGBqbWP9vF2WdPYUFiQdkxPQJ7UjS5F18DKekYZov612kxtNUt8iSnZN3GdE3ZwAWEJzQ1cRuRU3cU
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,1268515903,0,5000,58VcUZd6A7WV9zPspe3hB7o2fqC8ozXFjUjwPFDJeLnknAVpUnganzqr9qtoYFt2fhijwxeWZmyKhzuhbEFatFTg
6cwehd4xhKkJ2s7iGh4CaDb7KhMgqczSBnyNJieUYbHn,555088320,276316300,20000,3BzUcaMxiKWvgfBLKG1ptFucNSff4tzvb5E3bPkq1hXSbRPK1ovQBkBJjqAmZxzJU46j4kUwyZqY45DZjoNKBP3p
6optCgFDRYwfR9Gs5nwT6yAQd1VLQZQ36vV58okq6rD8,113891265,0,5000,25yKA7w36aF2XLsem2hQCiMpGBT7oBfGw9zgkjdovr9e6M8pafffGgpn8bpHzVNgc4XUxaUjaTBEMYVJAvhTiNnW
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056433084,0,5000,4hsSvUWzogYge9axzcKgRYHYzgdY13gkEf7Qfvx2g9YnTFUFEATZDYJSTC47JUN2FekQQUywXYtWSteJrjmntwAZ
7aMFk2CEo33Sb9R1a1W6q2HxZ1Z97hbLedDy3ZgHJ4i6,2742365753,0,5000,596a4KYy1YdjPNqSVkemqq3k6KhHBaFeDAvFnWMqEWtjZbDCMAYaXs5A1VwPBicZrDcTfZ5DokUYrnczSu9x4Gx9
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812135174,10000,15000,3XGwyZCrCRrkRTm5UPcvM9JGUJJdBzWpvGsesxEiUcHN9kawAN2ddhNiZmUrcmu3DaXmnRZCxmASQumTR8jV234m
7AECg1KFC1k8oMAhWZQrLo67hQEWMd8KwMDf6LTaWnZe,7059234227,0,15000,5k9kwfryJ6MYu4w7e1ELYLpPnLziPgWySUKG3T2rUXvMFoeV6ap9AaAQvhBKztnZ4UXnyoqmiAuVMV5AzSX8rWdt
84aqZGKMzbr8ddA267ML7JUTAjieVJe8oR1yGUaKwP53,114762240,0,10000,5aq1kT4bmok7yLuRvxoXtpefQnsmmWinPMGyWZMJM2CbjGogiRnNuPQmUX7SucdSn17bmMZ44h6zed8hmejBWBc6
7kWVMoFnhJQRrR5ahz4f8K6iv1C7kVEaobBJibV2ApNz,89568300101,0,5000,eXNfyFfRbMpQ1BVho5gaafsaikkDUahWhTaQSEe7KrvY1Yd6rvMpkiqQkF5RHf2DZwU2NtdyAuYKkQtS3t9Eq4t
7AECg1KFC1k8oMAhWZQrLo67hQEWMd8KwMDf6LTaWnZe,7059249227,0,15000,5X3pxfSTuDXhzBSfcPFpNeLtyromddUZTDDpgtuY8fXx4wkBtrSKFfPy1DUCdfngJwencZxBKRP1UBzuw2C8M82X
6en6SV9CECehZDN9cDtjp926Ext9mWh4euxihPoUGWtS,204541089,0,5000,3HwfaLffsmgincXgChEE1i1o7K6PbtHAej52vDWs4gSg7p5NTTz3E3vueLEUfBy7FS2yy5GeaUYFyPZZhNVFEja1
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812160174,10000,15000,2s1PDx8SNxzTj31miXD5KPKwAG5cF7yjm5UAkRpRD1KvB8e2PHz6JYBXtLChayHNk2XSENY32FBmVMFvycPSUquv
DffrDbzPiswDJaiicBBo9CjqztKgFLrqXGwNJH4XQefZ,1889865000,0,5000,2gWe8n4PrS5ZXicPpTz9WnbGHUddkEsJ4g5DKBEBmj1N4665QHJktC7N2WCtEkTGozg1rUhXBmbwL34MwfhDHWd7
5vJNgZ49xSkCWvhXxLaT3XZVLVkrYTAVspEn2se5p8hK,1889870000,0,5000,2dzjoRSRzm2AWEMeP8vMpnRhPkD1QQyneEBgRWyhCJxjiRkeD4mxe8KuUJgW2TMQcXWUkqZq4JHoY1icTS7Fx9LZ
3VU4E6ksyd4MQhGyeUJjaDM51BvRhHdzk4gAFqwGTEgd,556031617,0,10000,53XJM4sckud5f37C7HJJMdUvigRAqEC41Y5ggbRmwhRj9gzM2yPeP1ZmZAxtSivGMkxo3E8MUM1MTQ4Gnm7HRduv
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262679662,0,5000,3y31ohpX2SE6wSPZ4nDNTeguky9CSHVBCaweYuiScS1gMkcZnmfWPhrWDCzffd7AGrfsxjgPbopBXeVvyV6vdSBu
8v8FfSXsDC1ZDviYQ1MviiGtj6JQDqB4x5ZqAU1oxNNd,59181077,0,5000,4tMVuhEuYfTyKASGqRREDuneJGf8GgsW7wzc5hG3DbqQpaHXgwrdwpbPN4xrcbmEBY8zRNPsXvkChggiS2oFxKRJ
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056443084,0,5000,3aXCNtUXBvSeryD8vG9FpdGBXqh9NbgRJc2dtCP4UisesyGGC7VasXMRJ8iQnS49fUGP5fyGSFdqZm9VkLrK8CBe
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262694662,0,5000,zdHtg9RPQEjrW6q2nr7YEhSHdm3AJAyeRrwGVeeMFYowPKq7nT8TbUDuzLRzoVrVS65iA1UtYqjMsXgpLuvrhMi
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812185174,10000,15000,37V2hwe5s4iFJsGLwKAHQpv4e1vM1ptFUPo6SXwhGRKAg7G9LzxTPupAZ1AzKU6JJfHTkm1aT5UeKbhMUQ59znj5
6cwehd4xhKkJ2s7iGh4CaDb7KhMgqczSBnyNJieUYbHn,1889915000,0,5000,2d1kPTrBENwewcmPjo6C9whRiBvDjvjkxi9t7i2YoFg2f8T3WEkpz5fpg4D3qqGjX3oxH6Cc2mN6GEmt2fWNzVSF
7dtGtSQFzmMAqYWyVssyGKMsabBAxcH62ka7mmBfRR8B,1889920000,0,5000,BTjdKVkdaWuHR7yov3uqbRo8orbCTQcwPGzqWFxMrcUyrWTxxdrrVP3Lv4uwVvKztsWzo4tFKWwMGbhbf7bL6TV
FhuJfyiM3hH32qA3NYz1NADnZhu3GzSw4pL1pcfFNW5Y,473764330,0,5000,4ENRfNSxrJWoPGosDV168x53aPQqdjJjL1pu1wCpDaNMEjui1fd1Q4A1WuHw7iXk77CXykmcLw5W5WN8PcRav9DH
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812210174,10000,15000,Zs2zDqjw7JmP5WY9Ewj32eg4zUUEBBSPtu6mWCFuQT9xPZpjhff1U57D3ey47YMuaGZnQ2Hixj7mK9GNzBGooBq
H1cGGG7hkpHrQujeAJ4EKqdUb5nhGTvDccprPfdcHKVM,8555718813,0,5000,5XLdGioewJekYqrYzHD75onfyZiiT8ddgULSB3mShJrcHk8RkLNqJX4AQ1jWvcusJ3tH7ZVkS39NCc5Y6uPHupza
85ujzoN4xuxFPaHsKUnRFHoQpE8dVpvCHU974YpcQkCW,89568435101,0,5000,5sfijENTucraRJjEqinmAEucQUhUotBNrpdmPWSph1hrMD17DXXSJYD2DbZVYmG6tGQcY1roiEvww6kQjSfrD2qU
4qV75PfwXsfAC9n3ENTtKK7Sn3WWLRkfuh5xHfEpxtdR,47950720,2039280,5000,3pmxiyBuuj1v13PyssYaYB4FwMTLJ8xpUwuFh7RUiJpRStagu3skWWT9afgGWauaCvUk7CfTbpqin8wxprZqeseT
3VU4E6ksyd4MQhGyeUJjaDM51BvRhHdzk4gAFqwGTEgd,556041617,0,10000,38BZR2KWhPd75adapw7FbdKjKGUgf2CcZFbCDxvB6preiAQDTqzaG9wdqqnEivPBh53rGyF4FuaFrvJ728BxXY9z
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812235174,10000,15000,2nwqFUDMuHZfLAbT54AxixkBUoNTxrQSZRJKfHJSMBTCJ3RG3wgLUs43gtxrkAYzZg3MXa5CLNgaCUVK9PGhfUkt
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,1189544524,0,5000,2aynR5qdzMSBXgS3s9uVkEz4BNbaAEtyCkRcv6zH3Zo7e6z3mn1GbNessfXJcwtai2HdofzyRu4rCjB1HJiHgeba
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262729662,0,5000,rajLSg75j7PDdRQ893fytbbbMscoiW21WQsFtsvKVvKRjfhHLwmfoBXTLCAG389PQiDhLTFU58tET5e2Yfm49y5
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812260174,10000,15000,62om1Wr3An6s7YdEL4QBtCgPuCeLVdcM9K5tcMNTr68z81QMHNd4bYoL1vVqUrCvrj1xYxKiZ7qHMriPzx2dkuyo
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,1268560903,0,5000,ngmCvesztdzxaBxsyy7h1NkksgGjLiY54vXFX1r2udEWQEg4oh8VudrHdo88vQrg2Hm4H8rxMG8kzcKbejk73oy
J82JTFdFq1frsS7xmvMbN9d7B4t5DSrGSYQqvexMyaNa,1268565903,0,5000,32CubByfaChCEWETPvuqv36qtd3KRWsLi5xe2RBSec5XuU7JBc4BKBXdepVf9v51uvKz549d9yoUhS44K3y5kpkw
5tMx9GXT5jg3hiM9sZ7i341hQH2bqN45Q7FNEKG6Xixk,538422261016,0,10000,s7ycySaN7fmN6em8kodF2X5nXdNDDzB6ivjGVmvibDnbvUvdKKNgBEBkABhs3Z6brkuuncCfRNf5SxpaRLwT8dJ
3uZcofBKVBYFrQ7jVjTFLEMWAQiZcih4AES5tKBqdo7m,1013052880,904000000,15000,5UqAkPfYR2sQLFvdpNH7umhrmBXnrz1LS7t2KZ1SssrDdzzYhu3Eb6fnf44fV7mjBB3TSh9hnZuRCd5xXww1NXdd
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056463084,0,5000,4K5gVTUok8RCXxh6yA5ZpmVxfEi9ZBHK4cshCXgd9avjnLEuzgSGXx87fQVaSwTWbPZUiG5hzeCTa2g8sVU3xDyL
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812285174,10000,15000,sqamrsnKhdUHnj5ir8HbMtLmVYR6cJYpnLws5Rw9KWFC4MJqB9m3dshLXfTWN9WCWum6BZA7QrxjHo2UPnDNvVD
9PLvePSzyVeq79na9hhGhdRmN6FQ6AYq1N12ieNtcnCt,103827010,0,10000,2KnG4dNZZtT2UUXQ3zek23KQZPKXRxYLZy75X3rtUDCo1RqYhvXAJbwHYTuBsf3uxfrv8REHweyuGfhgMF4CuaL
9dhoieCDdX3qawKK283vtcLmKHnvnMm3VQTKybyBcSdd,89568600101,0,5000,fLSqkLA3mhxAjPCWUKkPLwNsmoEk5FVujVWok8BczThi61WAvF7H6mTvw4PtH3ecaXAcTRWzBKMXjczbyWteyA5
6jWHn7bUhuK6dRvavGCUunoYhZ9m7E4TUqJVFGr9GF2S,37950720,743960111,15000,5qdm2jVmxCL2BXN4RHf8MvLfMmNkCFWtrN21iQPn116bZvvMbEe56GSgjQy6gSmGmXrriJSbr4juFZburFXdFVNb
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262779662,0,5000,4KMvPdKGNS9YrXaTuNTz9osJiYnvNoC6zSBmSf5suxC5cWHvPsRH3hLYboWymoTVsLGKbWKmjkwVY8LhcMBz63fC
8pVUQPAEkpdK4FTZiGu6gR5QYxfaRf3AommjFzshrggs,17011360,0,5000,3qRPxoqaK9yExfHEWHwngcVt82T2HVWX9ANqNd5ANhowhTbELpnoioiR75Ws16khzpNK9pWjqXDC8Db6Bs719jWC
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056473084,0,5000,3kH6h1ig5EXQivGhvxdxECJtVRBjY8z6hA7LJCaJau2Fd8wBhUaVvWtYzxhhnK4AyQxPSL6xTtcv5w9W7ECgUY9G
Fsgm9XfdEsm1V8SioQRpmNBpJ7MbnWVuyGi2yyyma7o8,339193704,0,5000,5tH575huBuzRmohY6YsDSfFzcrEQ59zBWWyzARSmB6sY3YRhcfCMvHkLNsPifQNVkCEjFyijDzof5BNe5hc2D5xy
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812310174,10000,15000,as6Dsqx6kBbwrShGsdJgCMcqzCSJbowccRTsNzubjdHYKtBoejgWzUYWc8qSYHzD7My98QCwiqyiTvGpsZ1X3mW
CsSvX1FDVW2KfpGpxZ6eCjxgQaZUd1PYRV7n2FG8qRTe,726783559,0,10000,5Y49TQdbCE23GSxQnpuxsZKV2uuBjmnouC8xFikoAAEvFtA6LVcTCiWCEqMvdijvdwMCjC7EkX6BJNGGoCRXQ49
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812335174,10000,15000,4eYfmhzLEwemWAn3vJi5MycXHhDuG8VgXBuwG8e4MrqXbaU59ziEUdztvQJojHGxyLLoPPZ1PaLXfY6WgHXf4ZG8
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262794662,0,5000,jK69G3XYFevHr5TzSsj94gUTdjKqPAHugNWGiUxthns2oMN5fLg5o2APXiac5ht1cJKsvE1zxViZDu4J6BS99PN
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056483084,0,5000,7v9yeGzGsZMmvBueha7P4vvSsyFgZ8Mt52nes4Rr1msKDjNudkVNX61rGBosEyqEDJVLevUER679FuBW6cAS6hh
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367523465,0,10000,61fnnqDZ5UaWWY5XeNDFfNNGjJYK9zDAZti7PPVU1ucZ87zwHnDhbo2pbqiGHvN7BYexKKUy1HPFdR4KSy7QRB1u
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,859809598,855706037,15000,956pEQejSuQ74dY46MEuYxcyp6LywzYk2CWTbvx5deUwemAV8UDBvh11ACqQm3PnfGvYncCpjd7kNdtZNce49uy
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367533465,0,10000,4m83hNKxkwREXCgKh4dKN8UBKHopxDKv2EJPbvKFVRgkgQgdHAg54EY9sKSAJTocKsdMVsNjKqQb81YZRBaHExU8
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812360174,10000,15000,3ViAiroCTAB6hFZZTMRWWxs7CFK1UTDT1298AiDzXUvJ6o9abPHQ5LLwxwixfkACn5BEZCzTkx8MZ9k4g2ZAK8gP
J2TL2WhHC1d2AtScxtwaHjYWJkGgPbCuQZgNQ7JjMkMq,998750000,0,5000,E7NFdssEHyc1s7JUGWToozsHNidrxDV356LfTPo8vZLvSUTFQpeegLL3wdVd9vTW426PFrVZU5XDtZVMFCiqYQ8
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,11684367513465,0,10000,4GntSc4cjMuApatfg9BzjYhb8ZhX8inTUpYi5bdk3qPGSMyJtgxTbmjmRZnCwV8LJCuU3rhui9acyeu8v8Mr5uB5
BSXExXDzon2qJ8ehfTGom4TFhC7X7EodFaKHAphLyXAD,599332108,0,10000,2xVw2NQjteYfkVWuxDziL1uYPM716Ye5vQd1gVMLritBcHuEqYKdd6zLkB4LYaWGQD26V4PhZNHCYfZVbYtiLDhZ
8MZXApemxy9WyeZcHAumPfc2mT7a9tm5WCPzmj6qcAv5,19375890,0,5000,5Una6qSQFbT91RBW8deemhTvTHA369FeUTaSf6FikPjx6D8XntUqKLN73LorJR8CYRn2ckzwrELLN2k2vpZqMxgV
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,145287352,99999998,20000,hv7wDxgCLjLYHQK5HAGhYwDTTC3eApa7LtkncwtnpMyqwhbxPKmgWhZyucWyHErujQLSN27fEPwKSgi3MrB59qZ
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812385174,10000,15000,3VbdGEt3kdwFjSQNejiMPeoFFbMpoyYdUEz7gAhLYhLCBkgQidQsLCoVgSmVzUJkM7vdZqMveCXFmoHGyQz9FAWd
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262809662,0,5000,2RihK4ETy15RPy3kXvG378ms5hprFMXK8v9gk3xgXTtSGThYat3eG2gtkJpk7Xu4V6ZPbRiZK1eLGiBqGUT8X3AF
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,4979697885,2039280,10000,5GhMDFrqaTrdKzWCqDKBfpo727JkhZaUpzffojjZ3aSJTmvKKEYcd7tGLB3wAD24QffeoAKcs6SJuPiRyTY66KM8
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812410174,10000,15000,7ifsX2cx8qjb1f52n1pUPaBYchs3AqZeimorf9a9oBC7G7a3Mp46faJY9WBH7cSg6WhfxFpznPGjCsvRFsCCgLU
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262819662,0,5000,56DX9C4VR8yYC1DfRnyLex58z5QSFGdtVxS2jGkeUXwxdUcnyKY5s5eXzw49pShpZ3nLnJgbaodhLCgno6wzLz7W
5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3056503084,0,5000,4ev59Uiseum2YBvwaMEr6hfTFoLujXioQQUNuquE16CFEBBFKKi5dCjBrcYPJkBAhkMbHzH3cjyH12mfDV5xh1NF
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,2394202140,2200000000,20000,2bbtZeBMeByQT21eieniXyBwigkYFqBUL8USHzYVC1CEeRXgycxK9VDPfKC3Arj4j4RM3iyFxjEFuURuiK9fHzrA
8uUrmnz8rnkEGzoykNUdWY9Lgp2mMmRpdLtWZNBafjWW,8556128813,0,10000,25F9kmkBKbngTfrzMrbWnTbPR7Mw3qG8VQXPjTChkY8CUEpd2rMdEiHDLtHmMmPCr8P91h2r9c81u87N23uaUioL
JU8kmKzDHF9sXWsnoznaFDFezLsE5uomX2JkRMbmsQP,27812435174,10000,15000,2JhEWidyeZSipkgwfZBUXpkAZTsRp1HqohbPx8occzR375zmH1xj3pNgzLuVgV9Cs8V1VkcuBiBoxr18gtDXWnVt
3b3zfYBQ61sEicY4bhQMKUvRo9bAxPYAz32uyAP9Cj9u,1262834662,0,5000,4kmKsLJ9yUAPFA9YjVQK5dHHpb8DonN8tfj1FCZMTiGo6oAvemNgfLqfVaoBDrcXk5QrcWgn8pdmW31UmHCPyhQt
